0.12755662,0.13153566

0.09340795,0.09413271

0.098566495,0.115960576

0.06544098,0.12447288

0.25553605,0.27411762

0.2700027,0.29332626

0.22838265,0.2096634

0.30358738,0.18170132

0.3663896,0.38450664

0.107206695,0.12209967

0.07239642,0.111548215

0.078699715,0.09789148

0.1275513,0.13924062

0.15733193,0.1569731

0.17416735,0.21164227

0.18631497,0.23163694

0.41623595,0.4811165

0.4508243,0.45991835

0.16560443,0.19445956

0.28080562,0.30343017

0.35353142,0.40148774

0.3265086,0.40750426

0.2831362,0.2789422

0.19350521,0.2326317

0.30249226,0.30869174

0.428372,0.45292836

0.28925484,0.48525006

0.29880455,0.48580518

0.47293726,0.5702123

0.39960036,0.5433396

0.43358383,0.5685212

0.47221783,0.7062173

1.1333334,1.4995986

0.6623111,0.9565042

1.0234907,1.2540795

0.668706,0.72873265

0.66393113,0.64255804

0.7270158,0.5722374

0.4674332,0.4114522

0.34101078,0.32303405

0.5352421,0.52732664

0.28705928,0.2826255

0.33878678,0.32343906

0.31241143,0.2996785

0.2676166,0.24011505

0.32366022,0.30213964

0.23840131,0.22794211

0.2221574,0.24558222

0.3877858,0.39278802

0.28626347,0.33455727

0.21784618,0.20004621

0.13458835,0.16581225

0.307288,0.2824936

